sent_date,year,data_month,journal,note
Sat Mar  1 17:52:09 2014,2013,JUL,J. Hered.,INITIAL
Sat Mar  1 17:52:09 2014,2013,JUL,J. Hered.,INITIAL
Sat Mar  1 17:52:09 2014,2013,JUL,J. Hered.,INITIAL
Sat Mar  1 17:52:09 2014,2013,JUL,J. Hered.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:10 2014,2013,JUL,J. Exp. Bot.,INITIAL
Sat Mar  1 17:52:11 2014,2013,JUL,Mol. Ecol.,INITIAL
Sat Mar  1 17:52:11 2014,2013,JUL,Mol. Ecol.,INITIAL
Sat Mar  1 17:52:11 2014,2013,JUL,Mol. Ecol.,INITIAL
Sat Mar  1 17:52:11 2014,2013,JUL,Mol. Ecol.,INITIAL
Sat Mar  1 17:52:11 2014,2013,JUL,Mol. Ecol.,INITIAL
Sat Mar  1 17:52:11 2014,2013,JUL,Mol. Ecol.,INITIAL
Sat Mar  1 17:52:11 2014,2013,JUL,Mol. Ecol.,INITIAL
Sat Mar  1 17:52:11 2014,2013,JUL,Mol. Ecol.,INITIAL
Sat Mar  1 17:52:11 2014,2013,JUL,Mol. Ecol.,INITIAL
Sat Mar  1 17:52:11 2014,2013,JUL,Mol. Ecol.,INITIAL
Sat Mar  1 17:52:12 2014,2013,JUL,Mol. Phylogenet. Evol.,INITIAL
Sat Mar  1 17:52:12 2014,2013,JUL,Mol. Phylogenet. Evol.,INITIAL
Sat Mar  1 17:52:12 2014,2013,JUL,Mol. Phylogenet. Evol.,INITIAL
Sat Mar  1 17:52:12 2014,2013,JUL,Mol. Phylogenet. Evol.,INITIAL
Sat Mar  1 17:52:12 2014,2013,JUL,Mol. Phylogenet. Evol.,INITIAL
Sat Mar  1 17:52:12 2014,2013,JUL,Mol. Phylogenet. Evol.,INITIAL
Sat Mar  1 17:52:12 2014,2013,JUL,Mol. Phylogenet. Evol.,INITIAL
Sat Mar  1 17:52:12 2014,2013,JUL,Mol. Phylogenet. Evol.,INITIAL
Sat Mar  1 17:52:12 2014,2013,JUL,Mol. Phylogenet. Evol.,INITIAL
Sat Mar  1 17:52:12 2014,2013,JUL,Mol. Phylogenet. Evol.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 17:52:14 2014,2013,JUL,Proc. R. Soc. B-Biol. Sci.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:02 2014,2013,JUL,FEBS Lett.,INITIAL
Sat Mar  1 19:26:03 2014,2013,JUL,Nat. Struct. Mol. Biol.,INITIAL
Sat Mar  1 19:26:03 2014,2013,JUL,Nat. Struct. Mol. Biol.,INITIAL
Sat Mar  1 19:26:03 2014,2013,JUL,Nat. Struct. Mol. Biol.,INITIAL
Sat Mar  1 19:26:03 2014,2013,JUL,Nat. Struct. Mol. Biol.,INITIAL
Sat Mar  1 19:26:03 2014,2013,JUL,Nat. Struct. Mol. Biol.,INITIAL
Sat Mar  1 19:26:03 2014,2013,JUL,Nat. Struct. Mol. Biol.,INITIAL
Sat Mar  1 19:26:03 2014,2013,JUL,Nat. Struct. Mol. Biol.,INITIAL
Sat Mar  1 19:26:03 2014,2013,JUL,Nat. Struct. Mol. Biol.,INITIAL
Sat Mar  1 19:26:03 2014,2013,JUL,Nat. Struct. Mol. Biol.,INITIAL
Sat Mar  1 19:26:03 2014,2013,JUL,Nat. Struct. Mol. Biol.,INITIAL
Sat Mar  1 19:26:03 2014,2013,JUL,Nat. Struct. Mol. Biol.,INITIAL
Sat Mar  1 19:26:03 2014,2013,JUL,Nat. Struct. Mol. Biol.,INITIAL
Sat Mar  1 19:26:03 2014,2013,JUL,Nat. Struct. Mol. Biol.,INITIAL
Sat Mar  1 19:26:04 2014,2013,JUL,Behav. Ecol. Sociobiol.,INITIAL
Sat Mar  1 19:26:04 2014,2013,JUL,Behav. Ecol. Sociobiol.,INITIAL
Sat Mar  1 19:26:04 2014,2013,JUL,Behav. Ecol. Sociobiol.,INITIAL
Sat Mar  1 19:26:04 2014,2013,JUL,Behav. Ecol. Sociobiol.,INITIAL
Sat Mar  1 19:26:04 2014,2013,JUL,Behav. Ecol. Sociobiol.,INITIAL
Sat Mar  1 19:26:04 2014,2013,JUL,Behav. Ecol. Sociobiol.,INITIAL
Sat Mar  1 19:26:04 2014,2013,JUL,Behav. Ecol. Sociobiol.,INITIAL
Sat Mar  1 19:26:04 2014,2013,JUL,Behav. Ecol. Sociobiol.,INITIAL
Sat Mar  1 19:26:04 2014,2013,JUL,Behav. Ecol. Sociobiol.,INITIAL
Sat Mar  1 19:26:05 2014,2013,JUL,BMC Biol.,INITIAL
Sat Mar  1 19:26:05 2014,2013,JUL,BMC Biol.,INITIAL
Sat Mar  1 19:26:05 2014,2013,JUL,BMC Biol.,INITIAL
Sat Mar  1 19:26:05 2014,2013,JUL,BMC Biol.,INITIAL
Sat Mar  1 19:26:05 2014,2013,JUL,BMC Biol.,INITIAL
Sat Mar  1 19:26:05 2014,2013,JUL,BMC Biol.,INITIAL
Sat Mar  1 19:26:05 2014,2013,JUL,BMC Biol.,INITIAL
Sat Mar  1 19:26:05 2014,2013,JUL,BMC Biol.,INITIAL
Sat Mar  1 19:26:05 2014,2013,JUL,BMC Biol.,INITIAL
Sat Mar  1 19:26:06 2014,2013,JUL,Evol. Ecol.,INITIAL
Sat Mar  1 19:26:06 2014,2013,JUL,Evol. Ecol.,INITIAL
Sat Mar  1 19:26:06 2014,2013,JUL,Evol. Ecol.,INITIAL
Sat Mar  1 19:26:06 2014,2013,JUL,Evol. Ecol.,INITIAL
Sat Mar  1 19:26:06 2014,2013,JUL,Evol. Ecol.,INITIAL
Sat Mar  1 19:26:06 2014,2013,JUL,Heredity,INITIAL
Sat Mar  1 19:26:06 2014,2013,JUL,Heredity,INITIAL
Sat Mar  1 19:26:06 2014,2013,JUL,Heredity,INITIAL
Sat Mar  1 19:26:06 2014,2013,JUL,Heredity,INITIAL
Sat Mar  1 19:26:06 2014,2013,JUL,Heredity,INITIAL
Sat Mar  1 19:26:06 2014,2013,JUL,Heredity,INITIAL
Sat Mar  1 19:26:08 2014,2013,JUL,PLoS. Biol.,INITIAL
Sat Mar  1 19:26:08 2014,2013,JUL,PLoS. Biol.,INITIAL
Sat Mar  1 19:26:08 2014,2013,JUL,PLoS. Biol.,INITIAL
Sat Mar  1 19:26:08 2014,2013,JUL,PLoS. Biol.,INITIAL
Sat Mar  1 19:26:08 2014,2013,JUL,PLoS. Biol.,INITIAL
Sat Mar  1 19:26:08 2014,2013,JUL,PLoS. Biol.,INITIAL
Sat Mar  1 19:26:08 2014,2013,JUL,PLoS. Biol.,INITIAL
Sat Mar  1 19:26:08 2014,2013,JUL,PLoS. Biol.,INITIAL
Sat Mar  1 19:26:08 2014,2013,JUL,PLoS. Biol.,INITIAL
Sat Mar  1 19:26:08 2014,2013,JUL,PLoS. Biol.,INITIAL
Sat Mar  1 19:26:08 2014,2013,JUL,PLoS. Biol.,INITIAL
Sat Mar  1 19:26:08 2014,2013,JUL,PLoS. Biol.,INITIAL
Sat Mar  1 19:26:08 2014,2013,JUL,PLoS. Biol.,INITIAL
Sat Mar  1 19:26:08 2014,2013,JUL,PLoS. Biol.,INITIAL
Sat Mar  1 19:26:08 2014,2013,JUL,PLoS. Biol.,INITIAL
Sat Mar  1 19:26:12 2014,2013,JUL,J. Paleontol.,INITIAL
Sat Mar  1 19:26:12 2014,2013,JUL,J. Paleontol.,INITIAL
Sat Mar  1 19:26:12 2014,2013,JUL,J. Paleontol.,INITIAL
Sat Mar  1 19:26:12 2014,2013,JUL,J. Paleontol.,INITIAL
Sat Mar  1 19:26:12 2014,2013,JUL,J. Paleontol.,INITIAL
Sat Mar  1 19:26:12 2014,2013,JUL,J. Paleontol.,INITIAL
Sat Mar  1 19:26:12 2014,2013,JUL,J. Paleontol.,INITIAL
Sat Mar  1 19:26:12 2014,2013,JUL,J. Paleontol.,INITIAL
Sat Mar  1 19:26:12 2014,2013,JUL,J. Paleontol.,INITIAL
Sat Mar  1 19:26:12 2014,2013,JUL,J. Paleontol.,INITIAL
Sat Mar  1 19:26:12 2014,2013,JUL,J. Paleontol.,INITIAL
Sat Mar  1 19:26:12 2014,2013,JUL,J. Paleontol.,INITIAL
Sat Mar  1 19:26:13 2014,2013,JUL,Oikos,INITIAL
Sat Mar  1 19:26:13 2014,2013,JUL,Oikos,INITIAL
Sat Mar  1 19:26:13 2014,2013,JUL,Oikos,INITIAL
Sat Mar  1 19:26:13 2014,2013,JUL,Oikos,INITIAL
Sat Mar  1 19:26:13 2014,2013,JUL,Oikos,INITIAL
Sat Mar  1 19:26:13 2014,2013,JUL,Oikos,INITIAL
Sat Mar  1 19:26:13 2014,2013,JUL,Oikos,INITIAL
Sat Mar  1 19:26:13 2014,2013,JUL,Oikos,INITIAL
Sat Mar  1 19:26:13 2014,2013,JUL,Oikos,INITIAL
Sat Mar  1 19:26:13 2014,2013,JUL,Oikos,INITIAL
Sat Mar  1 19:26:13 2014,2013,JUL,Oikos,INITIAL
Sat Mar  1 19:26:13 2014,2013,JUL,Oikos,INITIAL
Sat Mar  1 19:26:14 2014,2013,JUL,Plant J.,INITIAL
Sat Mar  1 19:26:14 2014,2013,JUL,Plant J.,INITIAL
Sat Mar  1 19:26:14 2014,2013,JUL,Plant J.,INITIAL
Sat Mar  1 19:26:14 2014,2013,JUL,Plant J.,INITIAL
Sat Mar  1 19:26:14 2014,2013,JUL,Plant J.,INITIAL
Sat Mar  1 19:26:14 2014,2013,JUL,Plant J.,INITIAL
Sat Mar  1 19:26:14 2014,2013,JUL,Plant J.,INITIAL
Sat Mar  1 19:26:14 2014,2013,JUL,Plant J.,INITIAL
Sat Mar  1 19:26:14 2014,2013,JUL,Plant J.,INITIAL
Sat Mar  1 19:26:14 2014,2013,JUL,Plant J.,INITIAL
Sat Mar  1 19:26:14 2014,2013,JUL,Plant J.,INITIAL
Sat Mar  1 19:26:14 2014,2013,JUL,Plant J.,INITIAL
Sat Mar  1 19:26:14 2014,2013,JUL,Plant J.,INITIAL
Sat Mar  1 19:26:14 2014,2013,JUL,Plant J.,INITIAL
Sat Mar  1 19:26:14 2014,2013,JUL,Plant J.,INITIAL
Sat Mar  1 19:26:15 2014,2013,JUL,J. Evol. Biol.,INITIAL
Sat Mar  1 19:26:15 2014,2013,JUL,J. Evol. Biol.,INITIAL
Sat Mar  1 19:26:15 2014,2013,JUL,J. Evol. Biol.,INITIAL
Sat Mar  1 19:26:15 2014,2013,JUL,J. Evol. Biol.,INITIAL
Sat Mar  1 19:26:15 2014,2013,JUL,J. Evol. Biol.,INITIAL
Sat Mar  1 19:26:15 2014,2013,JUL,J. Evol. Biol.,INITIAL
Sat Mar  1 19:26:15 2014,2013,JUL,J. Evol. Biol.,INITIAL
Sat Mar  1 19:26:15 2014,2013,JUL,J. Evol. Biol.,INITIAL
Sat Mar  1 19:26:15 2014,2013,JUL,J. Evol. Biol.,INITIAL
Sat Mar  1 19:29:04 2014,2013,AUG,Ecol. Monogr.,INITIAL
Sat Mar  1 19:29:04 2014,2013,AUG,Ecol. Monogr.,INITIAL
Sat Mar  1 19:29:04 2014,2013,AUG,Ecol. Monogr.,INITIAL
Sat Mar  1 19:29:04 2014,2013,AUG,Ecol. Monogr.,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,BMC Evol. Biol.,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,BMC Evol. Biol.,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,BMC Evol. Biol.,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,BMC Evol. Biol.,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,BMC Evol. Biol.,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,BMC Evol. Biol.,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,BMC Evol. Biol.,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,BMC Evol. Biol.,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,BMC Evol. Biol.,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,BMC Evol. Biol.,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,BMC Evol. Biol.,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,BMC Evol. Biol.,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,Genetics,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,Genetics,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,Genetics,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,Genetics,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,Genetics,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,Genetics,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,Genetics,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,Genetics,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,Genetics,INITIAL
Sat Mar  1 19:29:05 2014,2013,AUG,Genetics,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:07 2014,2013,AUG,Faseb J.,INITIAL
Sat Mar  1 19:29:08 2014,2013,AUG,BMC Plant Biol.,INITIAL
Sat Mar  1 19:29:08 2014,2013,AUG,BMC Plant Biol.,INITIAL
Sat Mar  1 19:29:08 2014,2013,AUG,BMC Plant Biol.,INITIAL
Sat Mar  1 19:29:08 2014,2013,AUG,BMC Plant Biol.,INITIAL
Sat Mar  1 19:29:08 2014,2013,AUG,BMC Plant Biol.,INITIAL
Sat Mar  1 19:29:08 2014,2013,AUG,BMC Plant Biol.,INITIAL
Sat Mar  1 19:29:08 2014,2013,AUG,BMC Plant Biol.,INITIAL
Sat Mar  1 19:29:08 2014,2013,AUG,BMC Plant Biol.,INITIAL
Sat Mar  1 19:29:08 2014,2013,AUG,BMC Plant Biol.,INITIAL
Sat Mar  1 19:29:08 2014,2013,AUG,BMC Plant Biol.,INITIAL
Sat Mar  1 19:29:08 2014,2013,AUG,BMC Plant Biol.,INITIAL
Sat Mar  1 19:29:08 2014,2013,AUG,BMC Plant Biol.,INITIAL
Sat Mar  1 19:29:08 2014,2013,AUG,BMC Plant Biol.,INITIAL
Sat Mar  1 19:29:09 2014,2013,AUG,ISME J.,INITIAL
Sat Mar  1 19:29:09 2014,2013,AUG,ISME J.,INITIAL
Sat Mar  1 19:29:09 2014,2013,AUG,ISME J.,INITIAL
Sat Mar  1 19:29:09 2014,2013,AUG,ISME J.,INITIAL
Sat Mar  1 19:29:09 2014,2013,AUG,ISME J.,INITIAL
Sat Mar  1 19:29:09 2014,2013,AUG,ISME J.,INITIAL
Sat Mar  1 19:29:09 2014,2013,AUG,ISME J.,INITIAL
Sat Mar  1 19:29:09 2014,2013,AUG,ISME J.,INITIAL
Sat Mar  1 19:29:09 2014,2013,AUG,ISME J.,INITIAL
Sat Mar  1 19:29:09 2014,2013,AUG,ISME J.,INITIAL
Sat Mar  1 19:29:09 2014,2013,AUG,ISME J.,INITIAL
Sat Mar  1 19:29:09 2014,2013,AUG,ISME J.,INITIAL
Sat Mar  1 19:29:09 2014,2013,AUG,ISME J.,INITIAL
Sat Mar  1 19:29:10 2014,2013,AUG,J. Exp. Bot.,INITIAL
Sat Mar  1 19:29:10 2014,2013,AUG,J. Exp. Bot.,INITIAL
Sat Mar  1 19:29:10 2014,2013,AUG,J. Exp. Bot.,INITIAL
Sat Mar  1 19:29:10 2014,2013,AUG,J. Exp. Bot.,INITIAL
Sat Mar  1 19:29:10 2014,2013,AUG,J. Exp. Bot.,INITIAL
Sat Mar  1 19:29:10 2014,2013,AUG,J. Exp. Bot.,INITIAL
Sat Mar  1 19:29:10 2014,2013,AUG,J. Exp. Bot.,INITIAL
Sat Mar  1 19:29:10 2014,2013,AUG,J. Exp. Bot.,INITIAL
Sat Mar  1 19:29:10 2014,2013,AUG,J. Exp. Bot.,INITIAL
Sat Mar  1 19:29:10 2014,2013,AUG,J. Exp. Bot.,INITIAL
Sat Mar  1 19:29:10 2014,2013,AUG,J. Exp. Bot.,INITIAL
Sat Mar  1 19:29:10 2014,2013,AUG,J. Exp. Bot.,INITIAL
Sat Mar  1 19:29:10 2014,2013,AUG,J. Exp. Bot.,INITIAL
Sat Mar  1 19:29:10 2014,2013,AUG,J. Exp. Bot.,INITIAL
Sat Mar  1 19:29:10 2014,2013,AUG,J. Exp. Bot.,INITIAL
Sat Mar  1 19:29:11 2014,2013,AUG,Conserv. Genet.,INITIAL
Sat Mar  1 19:29:11 2014,2013,AUG,Conserv. Genet.,INITIAL
Sat Mar  1 19:29:11 2014,2013,AUG,Conserv. Genet.,INITIAL
Sat Mar  1 19:29:11 2014,2013,AUG,Conserv. Genet.,INITIAL
Sat Mar  1 19:29:11 2014,2013,AUG,Conserv. Genet.,INITIAL
Sat Mar  1 19:29:11 2014,2013,AUG,Conserv. Genet.,INITIAL
Sat Mar  1 19:29:11 2014,2013,AUG,Conserv. Genet.,INITIAL
Sat Mar  1 19:29:11 2014,2013,AUG,Conserv. Genet.,INITIAL
Sat Mar  1 19:29:11 2014,2013,AUG,Conserv. Genet.,INITIAL
Sat Mar  1 19:29:11 2014,2013,AUG,Conserv. Genet.,INITIAL
Sat Mar  1 19:29:12 2014,2013,AUG,Am. Nat.,INITIAL
Sat Mar  1 19:29:12 2014,2013,AUG,Am. Nat.,INITIAL
Sat Mar  1 19:29:12 2014,2013,AUG,Am. Nat.,INITIAL
Sat Mar  1 19:29:12 2014,2013,AUG,Am. Nat.,INITIAL
Sat Mar  1 19:29:12 2014,2013,AUG,Am. Nat.,INITIAL
Sat Mar  1 19:29:12 2014,2013,AUG,Am. Nat.,INITIAL
Sat Mar  1 19:29:14 2014,2013,AUG,Anim. Behav.,INITIAL
Sat Mar  1 19:29:14 2014,2013,AUG,Anim. Behav.,INITIAL
Sat Mar  1 19:29:14 2014,2013,AUG,Anim. Behav.,INITIAL
Sat Mar  1 19:29:14 2014,2013,AUG,Anim. Behav.,INITIAL
Sat Mar  1 19:29:14 2014,2013,AUG,Anim. Behav.,INITIAL
Sat Mar  1 19:29:14 2014,2013,AUG,Anim. Behav.,INITIAL
